scorer,DeepCut_resnet50_Cam2_3dTestOct27shuffle1_1000,DeepCut_resnet50_Cam2_3dTestOct27shuffle1_1000,DeepCut_resnet50_Cam2_3dTestOct27shuffle1_1000,DeepCut_resnet50_Cam2_3dTestOct27shuffle1_1000,DeepCut_resnet50_Cam2_3dTestOct27shuffle1_1000,DeepCut_resnet50_Cam2_3dTestOct27shuffle1_1000,DeepCut_resnet50_Cam2_3dTestOct27shuffle1_1000,DeepCut_resnet50_Cam2_3dTestOct27shuffle1_1000,DeepCut_resnet50_Cam2_3dTestOct27shuffle1_1000
bodyparts,bodypart1,bodypart1,bodypart1,bodypart2,bodypart2,bodypart2,bodypart3,bodypart3,bodypart3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,451.2713686823845,320.7342870235443,0.9829492568969727,339.96350929141045,377.8201880455017,0.9650812745094299,198.98270845413208,315.3675560951233,0.9432969689369202
1,452.2600578069687,321.06955575942993,0.9856351613998413,339.96350929141045,377.9088091850281,0.9612224102020264,199.05955123901367,315.51824283599854,0.9361718893051147
2,453.9522657394409,322.7475655078888,0.9841514229774475,340.01549240294844,380.64250135421753,0.9727733135223389,199.41242170333862,315.6121039390564,0.8992329835891724
3,454.02481389045715,322.89710342884064,0.9840589165687561,340.01549240294844,380.7735605239868,0.97209632396698,199.5647475719452,316.07177543640137,0.8971809148788452
4,457.3625793457031,325.23636507987976,0.9643089771270752,340.85164803266525,382.22717332839966,0.9730054140090942,200.19947957992554,316.329926609993,0.8344722986221313
5,457.42437076568604,325.33206713199615,0.9646639823913574,340.95229583978653,382.27871561050415,0.9726575613021851,200.19947957992554,316.40560019016266,0.8309478759765625
6,459.3757558465004,327.59832215309143,0.9452770948410034,343.78450536727905,384.552565574646,0.9742457866668701,200.72892427444458,316.40560019016266,0.80073082447052
7,459.4567970633507,327.77762937545776,0.9455059170722961,343.8359749317169,384.8252947330475,0.9744893312454224,200.72892427444458,316.40560019016266,0.8055158853530884
8,462.5397472381592,329.84255933761597,0.8871727585792542,347.16126680374146,388.7473778128624,0.9754922389984131,204.80725514888763,316.40560019016266,0.8402111530303955
9,464.8316900730133,333.3361487388611,0.9802459478378296,351.1303358078003,388.8339464068413,0.9607813358306885,211.3610681295395,320.85669803619385,0.8761179447174072
10,465.12479734420776,333.3736095428467,0.9797917604446411,351.1819591522217,388.8472781777382,0.9649802446365356,211.43293672800064,320.95651173591614,0.8792811632156372
11,469.445893406868,336.42913937568665,0.9847956895828247,353.0468108654022,392.3939299583435,0.9635311961174011,213.93371987342834,323.8189591318369,0.9337477087974548
12,469.7196033000946,337.43291211128235,0.9822303652763367,353.23417019844055,392.9193377494812,0.9557809829711914,213.93371987342834,324.31440156698227,0.9359805583953857
13,471.6370677947998,338.74442172050476,0.9788448214530945,353.99407958984375,395.9146432876587,0.963517427444458,214.61380100250244,326.05644488334656,0.9467918872833252
14,471.81382942199707,338.84364354610443,0.9795863032341003,354.5810775756836,396.22727060317993,0.9652168154716492,215.2129008769989,326.11039185523987,0.9441914558410645
15,474.02160120010376,342.01737332344055,0.9564731121063232,354.5825364589691,398.9961004257202,0.9764208793640137,215.42502164840698,327.7535455226898,0.9475940465927124
16,476.2177144885063,343.3904514312744,0.9359314441680908,354.97941541671753,399.89251804351807,0.9808851480484009,216.46810150146484,328.6332097053528,0.9280847311019897
17,476.39180448651314,343.43066334724426,0.9402260780334473,355.34240037202835,400.0823769569397,0.9813375473022461,216.63580703735352,329.3551244735718,0.934911847114563
18,477.82292318344116,344.82056522369385,0.902942955493927,356.18042020499706,401.9670784473419,0.9826131463050842,217.20782089233398,329.48878479003906,0.9221717119216919
19,477.82568359375,344.8699321746826,0.9023557305335999,356.3619668185711,402.5268728733063,0.9825977087020874,217.38412475585938,329.702516078949,0.9145196676254272
20,477.9312708377838,348.2430353164673,0.8656715154647827,358.50594758987427,404.5731610059738,0.9777255654335022,218.24244213104248,330.02582454681396,0.8821287155151367
21,478.0675766468048,348.2430353164673,0.8759371042251587,358.708619594574,404.746401488781,0.9773327708244324,218.3230710029602,330.2460923194885,0.8817355632781982
22,478.3796329498291,348.3014408349991,0.9278465509414673,360.89360761642456,406.1030342578888,0.9753600358963013,221.5771746635437,331.27299576997757,0.8403158187866211
23,480.7384145259857,348.3014408349991,0.9563798904418945,361.6160616874695,406.96273136138916,0.9759228229522705,221.5771746635437,331.27299576997757,0.8521186709403992
24,482.59678733348846,348.3499765396118,0.947314977645874,361.986310005188,406.98879981040955,0.9720578193664551,221.5771746635437,331.27299576997757,0.8530920147895813
25,483.0885004401207,348.4089093208313,0.9569928646087646,363.0023970603943,407.4228129386902,0.9729577898979187,221.5771746635437,330.7548488378525,0.8428393602371216
26,483.3058172464371,348.707989692688,0.956478476524353,363.4144821166992,407.4228129386902,0.9708629846572876,221.9429850578308,330.7528247833252,0.8454902768135071
27,484.9375898838043,349.7895565032959,0.960623025894165,363.8023147583008,407.9651424884796,0.9611804485321045,221.9429850578308,330.74939155578613,0.8523099422454834
28,485.0356168746948,349.8882966041565,0.9645398855209351,364.06554317474365,407.9875934123993,0.9614588618278503,222.04889678955078,330.74511110782623,0.8537429571151733
29,485.389771938324,350.5500888824463,0.9733771681785583,365.0629529953003,408.18608045578003,0.9588489532470703,222.5960512161255,330.74511110782623,0.8678246140480042
30,486.5755031108856,351.18292903900146,0.9771637916564941,365.3750247955322,408.68946504592896,0.9462791681289673,222.96329069137573,330.74939155578613,0.8776979446411133
31,486.81248593330383,351.1951208114624,0.9776479005813599,365.69498920440674,408.68946504592896,0.9467742443084717,223.03626775741577,330.74939155578613,0.8786147832870483
32,489.3636984825134,352.76208758354187,0.9763438701629639,368.87106108665466,408.96311044692993,0.9596038460731506,224.5964071750641,331.4413057565689,0.8745390176773071
33,489.3670949935913,352.77798342704773,0.9767075181007385,368.8726851940155,409.02119398117065,0.959530234336853,224.62393856048584,331.5822655260563,0.8717072010040283
34,491.95652232319117,354.08939135074615,0.9617215394973755,369.33137941360474,410.2318196296692,0.9593467116355896,229.7913008928299,336.71102929115295,0.8775873184204102
35,492.2710035443306,354.14845168590546,0.962151825428009,369.34046268463135,410.33840131759644,0.9597444534301758,229.81177401542664,336.7178387641907,0.8760213255882263
36,494.8361349105835,355.91837252676487,0.9596177935600281,369.48695254325867,413.2662625312805,0.9579600691795349,232.6583423614502,337.1785271167755,0.915551483631134
37,495.5931468009949,358.01103830337524,0.9540362358093262,371.14545488357544,413.9506115913391,0.9754602909088135,235.19256448745728,337.9994022846222,0.9443845748901367
38,495.5931468009949,358.332820892334,0.9549566507339478,371.4376283288002,414.09592390060425,0.9739952087402344,235.4243860244751,338.08602142333984,0.9421311616897583
39,496.39836406707764,358.9687638282776,0.9633657932281494,373.8047915697098,417.0116114616394,0.972236156463623,237.3572483062744,339.1865925192833,0.9365922212600708
40,496.50507259368896,359.03205466270447,0.9625303745269775,374.02265453338623,417.1034879684448,0.9725165963172913,237.67749214172363,339.2936314344406,0.9379338026046753
41,498.61541962623596,360.703839302063,0.9518329501152039,376.1611714363098,418.4088200330734,0.9742139577865601,237.79135513305664,339.751827403903,0.9418141841888428
42,498.9396172761917,360.70575428009033,0.9495666027069092,376.2532768249512,418.4113349914551,0.9739776849746704,238.17797756195068,340.03370600938797,0.941779375076294
43,502.0314395427704,361.62107133865356,0.9257553815841675,379.80016231536865,420.0699011310935,0.9628785848617554,238.39174556732178,340.2900783419609,0.9087271094322205
44,503.0384087562561,362.7335287332535,0.8947121500968933,382.7720856666565,420.1767094284296,0.9506179094314575,238.56482410430908,342.4051294326782,0.9179869294166565
45,503.0648579597473,362.7859219312668,0.8952164649963379,382.9898509979248,420.4152720570564,0.9512123465538025,238.570246219635,342.5588171482086,0.9173005819320679
46,507.52669048309326,365.3405294418335,0.938693106174469,382.9898509979248,422.31827044487,0.9636223316192627,239.4508900642395,343.8644948005676,0.9221566915512085
47,507.61860704421997,365.504967212677,0.9303880929946899,382.7720856666565,422.8503484725952,0.9635879993438721,239.89240264892578,344.1058359146118,0.9181912541389465
48,509.457114815712,369.1880850791931,0.935065746307373,382.4862608909607,423.91629219055176,0.9706835746765137,242.2898312807083,344.21810722351074,0.9423589706420898
49,509.52058482170105,369.22084879875183,0.9337472915649414,382.4862608909607,424.17270517349243,0.9728703498840332,242.59516608715057,344.21810722351074,0.9399683475494385
50,511.2132670879364,369.7689986228943,0.9488173723220825,382.4862608909607,424.2001404762268,0.9709692001342773,243.64554619789124,344.3844413757324,0.9431297779083252
51,511.2132670879364,370.69683957099915,0.9525253772735596,383.11049795150757,425.1720790863037,0.9744576811790466,244.224622964859,344.3844413757324,0.9467594623565674
52,511.2132670879364,370.7376027107239,0.9521837830543518,383.16207218170166,425.3271255493164,0.9740626811981201,244.2650561630726,344.3844413757324,0.9473868608474731
53,509.93182468414307,371.58765015006065,0.951709508895874,383.9138717651367,425.84840536117554,0.9667141437530518,245.75393509864807,345.03284454345703,0.9478138089179993
54,509.50429344177246,371.62371438741684,0.9498584270477295,384.29098773002625,426.0385785102844,0.9674252271652222,246.42238450050354,345.3526391983032,0.9436830282211304
55,509.50429344177246,372.889455139637,0.9499050378799438,384.29098773002625,426.8693895339966,0.958603024482727,247.04923510551453,345.3760814666748,0.9423164129257202
56,509.93182468414307,372.97615814208984,0.9511075019836426,383.9138717651367,427.1473021507263,0.9614002704620361,247.16047406196594,345.47700119018555,0.9370435476303101
57,512.272543668747,375.3149676322937,0.9398852586746216,383.6867370605469,431.03492736816406,0.9695485234260559,248.91996574401855,345.71067333221436,0.9368207454681396
58,512.5503556728363,375.59820890426636,0.9395871162414551,383.6867370605469,431.13013458251953,0.9701755046844482,249.26985120773315,345.7141990661621,0.9344261884689331
59,515.3819117546082,377.1155831813812,0.9192116260528564,383.6867370605469,431.9822406768799,0.972410261631012,249.9284234046936,346.0091586112976,0.9362239241600037
60,516.2375109344721,377.316321849823,0.8944945931434631,384.8922622203827,433.6207740306854,0.9760828018188477,251.91781330108643,346.2099857330322,0.9028719663619995
61,517.4725908041,377.57161569595337,0.8981819152832031,385.28760051727295,433.67678236961365,0.9768937826156616,251.91781330108643,346.29978227615356,0.9094465970993042
62,517.9250063896179,377.9927752017975,0.8874120116233826,385.28760051727295,433.67678236961365,0.9769343137741089,252.02222728729248,346.3555612564087,0.8983110189437866
63,517.961758852005,378.04438304901123,0.8875195980072021,385.28760051727295,433.6207740306854,0.9762929081916809,252.02222728729248,346.36160373687744,0.8984215259552002
64,517.961758852005,378.04438304901123,0.8872470855712891,385.18340396881104,433.09735655784607,0.9751551151275635,252.21895599365234,346.3627290725708,0.9077640771865845
65,517.961758852005,378.05166840553284,0.8873663544654846,385.1256294250488,433.09735655784607,0.9751014113426208,252.26611614227295,346.39797830581665,0.9078942537307739
66,517.9250063896179,378.2000844478607,0.8825080394744873,384.99124121665955,433.09735655784607,0.9746153354644775,252.2744951248169,346.6431474685669,0.9156917929649353
67,517.961758852005,378.58480405807495,0.894547164440155,384.6339490413666,433.14053201675415,0.9738359451293945,252.35376358032227,346.71858310699463,0.9147740602493286
68,518.2328243255615,378.59668493270874,0.8940450549125671,384.6339490413666,433.15603518486023,0.9737385511398315,252.46323680877686,346.8271107673645,0.9098290801048279
69,520.3070945739746,380.3162908554077,0.9149269461631775,384.6339490413666,433.4145436286926,0.9722100496292114,252.5054693222046,346.96978759765625,0.9086191654205322
70,520.4315848350525,380.37073516845703,0.9180207252502441,384.68528270721436,433.5113160610199,0.9723740816116333,252.52756309509277,347.1790084838867,0.9059282541275024
71,524.8939137458801,383.86012029647827,0.9196158647537231,387.86487194895744,438.335077047348,0.9644240140914917,254.74568462371826,347.43921184539795,0.837617039680481
72,525.0042377710342,384.5156168937683,0.9197908639907837,388.73293924331665,438.81286692619324,0.975074052810669,255.49540615081787,348.32838624715805,0.8584244251251221
73,525.2625322341919,384.8455185890198,0.9489790797233582,392.8756175041199,441.3530492782593,0.941988468170166,257.1857511997223,352.1334068775177,0.8954277634620667
74,525.5244326591492,388.30483707785606,0.960373044013977,393.1253972053528,447.610004901886,0.8965812921524048,261.0199581384659,355.9753798376769,0.9393260478973389
75,528.0454411506653,388.68819880485535,0.9602764844894409,393.184823513031,447.9887146949768,0.8997370600700378,261.43095672130585,356.4631910920143,0.9424458742141724
76,530.1961996555328,394.24381506443024,0.9197613000869751,395.5718574523926,449.4192922115326,0.8998962640762329,263.15915155410767,358.41930627822876,0.9466527104377747
77,530.269393324852,394.2860449552536,0.9190548658370972,396.2505831718445,450.7005707025528,0.8936823606491089,263.24213194847107,358.41930627822876,0.9417850971221924
78,534.8751676082611,397.1087989807129,0.93788743019104,396.37910890579224,450.88142347335815,0.9106730222702026,264.0584840774536,358.4636199474335,0.9488164186477661
79,534.8772873878479,397.2212920188904,0.9332288503646851,396.8034152984619,451.0661395788193,0.912431001663208,264.3608341217041,358.61014461517334,0.9474965333938599
80,537.500433921814,397.79535484313965,0.9331079125404358,397.3168272972107,451.0661395788193,0.9329591393470764,265.6958079338074,359.10433173179626,0.952661395072937
81,540.6987245678902,401.47590255737305,0.9513702988624573,397.7974615097046,452.1695101261139,0.92961585521698,267.9400362968445,359.2558536529541,0.9586408138275146
82,540.8238374590874,401.5691428184509,0.9529236555099487,397.9878559112549,452.2458074092865,0.9385200142860413,267.9400362968445,359.2558536529541,0.9590791463851929
83,541.3737882375717,401.70654106140137,0.9562153220176697,398.86846828460693,452.56442737579346,0.9516116976737976,267.96663761138916,359.2558536529541,0.9561846256256104
84,542.1780152320862,401.90219020843506,0.9555347561836243,398.87424516677856,453.7725375890732,0.9507734775543213,268.8263826370239,359.249685049057,0.935030460357666
85,543.5760314464569,402.3049373626709,0.9528252482414246,399.7580666542053,453.8730639219284,0.9608174562454224,268.8287534713745,359.249685049057,0.937002420425415
86,543.5760314464569,402.3239542245865,0.9522512555122375,399.81498098373413,454.51054286956787,0.9597100019454956,268.8287534713745,359.249685049057,0.9370893239974976
87,543.5760314464569,403.6206161379814,0.9441877603530884,403.1725588440895,454.51054286956787,0.9544245004653931,269.0603151321411,359.76344299316406,0.9155597686767578
88,542.0533185005188,403.8157108873129,0.9461857676506042,405.8955943584442,456.04034900665283,0.9121781587600708,269.41219329833984,360.91997241973877,0.8895747661590576
89,541.9934887886047,403.9514289572835,0.9495013952255249,406.32425332069397,456.5256543159485,0.9170892238616943,269.41219329833984,361.265013217926,0.8978970050811768
90,541.9934887886047,404.0462593138218,0.9570090770721436,407.66160130500793,458.33517360687256,0.8440396189689636,269.41219329833984,362.35247325897217,0.8532689809799194
91,542.0533185005188,404.0462593138218,0.9565536975860596,407.8097252845764,458.43615674972534,0.8404939770698547,269.46228313446045,362.4198489189148,0.8529456257820129
92,543.6038060188293,405.5739132165909,0.9553601741790771,408.9148120880127,459.76409673690796,0.7565548419952393,271.75050258636475,363.2540346980095,0.8379068374633789
93,544.068850517273,406.0907232761383,0.9555242657661438,409.40463304519653,460.11411476135254,0.7604326009750366,271.83291816711426,363.59103813767433,0.831775963306427
94,546.5490387678146,406.69798612594604,0.9531313180923462,409.40463304519653,460.6244869232178,0.7298082113265991,271.84400177001953,365.49255084991455,0.8435702323913574
95,547.6839455962181,407.7214353084564,0.944618821144104,409.40463304519653,460.6294527053833,0.6820421814918518,272.60541582107544,365.49255084991455,0.8352900743484497
96,547.7764357626438,408.90958404541016,0.8904004096984863,408.0159845352173,462.00148916244507,0.5596020221710205,274.5308096408844,365.7883605957031,0.8336672782897949
97,547.9864598419517,409.12229776382446,0.8992086052894592,408.0159845352173,462.8810250759125,0.5606356859207153,275.68810948729515,366.7014021873474,0.8461607694625854
98,547.9864598419517,409.1265332698822,0.9039311408996582,408.0159845352173,463.0630736351013,0.5491939187049866,275.8166026324034,366.8606481552124,0.8521081209182739
99,549.1713119745255,409.4904489517212,0.8886290788650513,409.4738726615906,464.6718168258667,0.47295692563056946,277.4781873226166,367.71746158599854,0.8832946419715881
100,549.3052095174789,409.60010051727295,0.8924447894096375,409.5786256790161,464.8576202392578,0.49062153697013855,277.7477856874466,367.88617992401123,0.8852901458740234
101,555.7920191884041,409.65324878692627,0.8633646368980408,412.0971422046423,465.52997398376465,0.43467774987220764,279.55963373184204,368.06079363822937,0.9109710454940796
102,557.4389202594757,409.60010051727295,0.8818724155426025,415.00847482681274,464.8576202392578,0.40574610233306885,281.5826983451843,369.17207503318787,0.9265414476394653
103,557.4791654348373,409.60010051727295,0.8808467388153076,415.0828037261963,464.6718168258667,0.39322561025619507,281.7543272972107,369.2259669303894,0.9250916242599487
104,559.3111231327057,407.1798815727234,0.9265491962432861,421.82495725154877,464.78600692749023,0.3356408476829529,283.55086278915405,371.4022373557091,0.9349316358566284
105,559.5469791889191,407.099161863327,0.9258676767349243,421.900271654129,464.78600692749023,0.36423802375793457,283.57430362701416,371.4112033843994,0.9371238946914673
106,560.5037069320679,403.080393910408,0.9567222595214844,422.2684922218323,464.78600692749023,0.3347029685974121,283.8372735977173,373.67689323425293,0.9423682689666748
107,560.5395402908325,402.88557970523834,0.9557796716690063,422.28774881362915,465.17121601104736,0.35668128728866577,283.8372735977173,374.5029628276825,0.9430453181266785
108,560.8193359375,402.87154364585876,0.9317474365234375,423.5503475666046,465.89443826675415,0.13088294863700867,283.97017335891724,374.7031686306,0.9417119026184082
109,560.8900575637817,401.9252586364746,0.9348695278167725,424.19184827804565,466.2526180744171,0.24325931072235107,284.17089557647705,374.7585916519165,0.9401648044586182
110,561.3844923973083,401.8172914981842,0.9373934268951416,425.7063412666321,466.2688512802124,0.22245857119560242,284.17089557647705,375.14294505119324,0.9445571899414062
111,560.8900575637817,397.6385540962219,0.8796426057815552,434.4065741300583,466.2688512802124,0.22552135586738586,284.404767036438,376.6733160018921,0.8930927515029907
112,560.8900575637817,397.5230164527893,0.8760523200035095,434.43581771850586,465.89443826675415,0.19146674871444702,284.4215793609619,376.86250495910645,0.8975075483322144
113,560.5094032287598,395.7724771350622,0.8830978870391846,440.85780572891235,464.0155966281891,0.1332058608531952,285.5946273803711,379.18932354450226,0.8473401069641113
114,560.5094032287598,395.2886518239975,0.8738598823547363,441.4809741973877,464.0155966281891,0.170060396194458,285.7323589324951,379.33342641592026,0.837060809135437
115,560.5094032287598,391.0256519317627,0.9139949083328247,442.69168078899384,463.9037609100342,0.22173118591308594,286.0740280151367,380.38893073797226,0.8520008325576782
116,560.9123249053955,387.40084087848663,0.9492917060852051,446.64680910110474,463.8857641220093,0.2853694558143616,289.68094205856323,383.98335790634155,0.8915454149246216
117,560.9270567893982,387.3887240886688,0.950553297996521,448.1707110404968,463.5756034851074,0.2803678512573242,289.75724744796753,384.26349568367004,0.8930667042732239
118,560.9270567893982,384.1041491031647,0.918603777885437,455.32523584365845,462.46672344207764,0.3154624402523041,291.3721963763237,389.53746247291565,0.928315281867981
119,560.9123249053955,383.93533277511597,0.9159198999404907,455.32523584365845,462.37271547317505,0.3203512728214264,291.44990253448486,389.5433727502823,0.9267914891242981
120,559.2152471542358,383.0559196472168,0.8242722749710083,456.285035610199,462.1959881782532,0.14897948503494263,291.44990253448486,391.6841323375702,0.9330516457557678
121,558.9913785457611,382.92871713638306,0.8317331671714783,456.32108974456787,461.6490526199341,0.21823018789291382,291.44990253448486,391.7549843788147,0.935297429561615
122,556.0992578417063,377.2701382637024,0.8925900459289551,457.6155037879944,460.7184578180313,0.44041749835014343,291.44990253448486,393.5259485244751,0.9323556423187256
123,555.2593832612038,373.16096448898315,0.9349011182785034,461.4557019472122,458.7410411834717,0.5175002217292786,292.2800848186016,394.4355273246765,0.9111682176589966
124,555.137736916542,373.12253296375275,0.9341240525245667,462.2934696674347,458.63831424713135,0.5670899748802185,292.4700722694397,394.52775621414185,0.9094135761260986
125,555.1037497520447,371.16561818122864,0.9405475854873657,463.6875443458557,457.0931787490845,0.6776610612869263,292.9600706100464,395.10914278030396,0.9115545749664307
126,554.6424164772034,370.8984522819519,0.9351661205291748,463.7442259788513,457.0739994049072,0.6636475324630737,293.135750412941,395.2305736541748,0.9108011722564697
127,554.3838467597961,369.304078578949,0.93889319896698,464.86772894859314,455.07355999946594,0.8063828349113464,293.8369643688202,396.4498996734619,0.8975746631622314
128,554.3038276433945,369.186829328537,0.9440305233001709,465.10301184654236,454.8855664730072,0.8078094720840454,293.9085477590561,396.5219774246216,0.8985519409179688
129,550.3694493770599,366.27551794052124,0.9210984706878662,468.05170150473714,453.2857747077942,0.7236751914024353,295.36594676971436,397.0183836221695,0.8491551280021667
130,543.5891804695129,359.836651802063,0.9186240434646606,476.7437319755554,453.105442404747,0.629753828048706,299.3905892968178,397.0541343688965,0.868286669254303
131,543.5319209098816,359.3597013950348,0.9212141036987305,477.12348568439484,452.5392215847969,0.6215984225273132,299.5444822013378,397.8016061782837,0.8645495176315308
132,541.8757048845291,354.640621304512,0.8748445510864258,477.2366658449173,446.90607929229736,0.4107739329338074,301.4897723197937,400.4210832118988,0.9031452536582947
133,541.6733199357986,354.4239662885666,0.877885103225708,480.9025328159332,446.6869411468506,0.48377764225006104,302.15360832214355,400.64858198165894,0.8968937993049622
134,534.1528210639954,345.65620613098145,0.8675586581230164,480.97549200057983,437.3525264263153,0.45385774970054626,303.0904178619385,403.36821419000626,0.892767071723938
135,533.7871301174164,345.3199973106384,0.8917144536972046,481.69281792640686,436.9132471084595,0.3988456130027771,303.3988366127014,403.550965487957,0.888718843460083
136,529.1916618347168,342.4284098148346,0.9005464315414429,483.2381778359413,434.278156042099,0.3543289005756378,304.3958406448364,407.108749628067,0.8918436169624329
137,526.8126769065857,341.29202818870544,0.8473536372184753,483.2381778359413,434.11944127082825,0.44551733136177063,306.1073747873306,408.004846572876,0.879751443862915
138,526.7142279148102,341.22553050518036,0.8420547246932983,483.260840177536,434.1080367565155,0.45685046911239624,306.179589509964,408.0682315826416,0.8837504386901855
139,526.6565589904785,336.4063415527344,0.7992908954620361,483.260840177536,429.6268575191498,0.3734445869922638,306.29812228679657,408.0682315826416,0.8581678867340088
140,526.5932717323303,336.0980017185211,0.7908363938331604,484.0606643371284,429.598955988884,0.3653365969657898,306.3092678785324,408.004846572876,0.854272723197937
141,517.9516574144363,336.0980017185211,0.42595207691192627,492.32214492559433,422.39806509017944,0.2863130271434784,312.34313321113586,408.4422755241394,0.8113195896148682
142,517.283264875412,332.2287096977234,0.5210092067718506,492.9617698788643,422.2871804237366,0.26735273003578186,312.3763871192932,408.4422755241394,0.8273716568946838
143,495.46747303009033,327.70954298973083,0.23895344138145447,492.99143075942993,411.9020562469959,0.18669530749320984,314.1311252117157,408.4422755241394,0.7583358883857727
144,494.97817039489746,311.2286672592163,0.3644684851169586,492.99143075942993,407.64369678497314,0.11333027482032776,319.8652925491333,409.66731214523315,0.5181437134742737
145,494.47828817367554,311.1502904891968,0.44768190383911133,492.32214492559433,406.9226875305176,0.1404121220111847,319.87030601501465,409.66731214523315,0.5255028605461121
146,494.0401933193207,311.1502904891968,0.26014018058776855,490.12461495399475,406.63965678215027,0.08311334252357483,326.2336015701294,410.3198161125183,0.49264270067214966
147,494.0401933193207,311.2286672592163,0.32895344495773315,490.12461495399475,406.368980884552,0.09701666235923767,326.3175959587097,410.3198161125183,0.5030016899108887
148,488.95445561408997,309.0974657535553,0.38483762741088867,489.14258217811584,394.3487077951431,0.11957025527954102,326.3175959587097,409.66731214523315,0.45692169666290283
149,488.95445561408997,309.0974657535553,0.41957423090934753,489.07280135154724,393.82789373397827,0.14156648516654968,326.2336015701294,409.64085626602173,0.48521214723587036
